JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2459817.606319,11.887,0.004,,B,RFDA,,ENSEMBLE,,X28540FN,REMOTELY FROM BURKE-GAFFNEY OBSERVATORY (PLANEWAVE CDK24 TELESCOPE).,0,2.208,Z,,,,RS OPH,AAVSO,STD,,,,
2459817.607141,9.991,0.001,,R,RFDA,,ENSEMBLE,,X28540FN,REMOTELY FROM BURKE-GAFFNEY OBSERVATORY (PLANEWAVE CDK24 TELESCOPE).,0,2.221,Z,,,,RS OPH,AAVSO,STD,,,,
2459817.607928,9.024,0.002,,I,RFDA,,ENSEMBLE,,X28540FN,REMOTELY FROM BURKE-GAFFNEY OBSERVATORY (PLANEWAVE CDK24 TELESCOPE).,0,2.233,Z,,,,RS OPH,AAVSO,STD,,,,
2459818.3528,11.0,,,Vis.,MUY,,109,115,X25294KJ,,,,Z,,,,RS OPH,VVS,STD,,,,
2459818.58617,10.9,,,Vis.,ZUD,W,109,,X16460AYM,,,,Z,,,,RS Oph,AAVSO,STD,,,,
2459818.63819,10.9,,,Vis.,CKB,,105,109,X27564EM,,,,Z,,,,RS OPH,AAVSO,STD,,,,
2459818.6458,10.6,,,Vis.,CNT,,109,,x26805bl,,,,Z,,,,rs oph,AAVSO,STD,,,,
2459819.4472,11.0,,,Vis.,MUY,,109,115,X25294KJ,,,,Z,,,,RS OPH,VVS,STD,,,,
2459819.63403,10.8,,,Vis.,CKB,,105,109,X27564EM,,,,Z,,,,RS OPH,AAVSO,STD,,,,
2459820.60698,10.9,,,Vis.,ZUD,W,109,,X16460AYM,,,,Z,,,,RS Oph,AAVSO,STD,,,,
2459820.64168,11.797,0.008,,B,RBCA,,121,105,X27345EL,|CMAGINS=-6.622|CREFMAG=12.967|KMAGINS=-8.472|KREFMAG=11.175|OBSERVAT=BSM_NM|TAVER=2.52|TB_BV=-0.0530|TB_BVERR=0.0110|VERR=0.007|VMAGINS=-7.777|VX=-2.4997,1,1.348,Z,-6.622,-8.472,,RS OPH,AAVSO,STD,101,,,
2459820.64446,10.681,0.008,,V,RBCA,,121,105,X27345EL,|CMAGINS=-7.456|CREFMAG=12.126|KMAGINS=-9.095|KREFMAG=10.498|OBSERVAT=BSM_NM|TAVER=2.52|TV_BV=-0.0330|TV_BVERR=0.0100|VERR=0.007|VMAGINS=-8.892|VX=-2.5803,1,1.355,Z,-7.456,-9.095,,RS OPH,AAVSO,STD,101,,,
2459820.64647,8.963,0.012,,I,RBCA,,121,105,X27345EL,|CMAGINS=-6.688|CREFMAG=11.029|KMAGINS=-7.980|KREFMAG=9.617|OBSERVAT=BSM_NM|TAVER=2.52|TI_VI=-0.0030|TI_VIERR=0.0100|VERR=0.010|VMAGINS=-8.752|VX=-2.6427,1,1.360,Z,-6.688,-7.980,,RS OPH,AAVSO,STD,101,,,
2459821.3493,11.0,,,Vis.,MUY,,109,115,X25294KJ,,,,Z,,,,RS OPH,VVS,STD,,,,
2459821.399,10.9,,,Vis.,PYG,,V=109,,AAVSO X25410AKQ,,,,Z,,,,RS OPH,BAA-VSS,STD,,,,
2459821.53542,11.953,0.1,,B,BVS,,115,121,X26909LK,"""Remotely taken image through Abbey Ridge Observatory, Halifax (Canada)""",0,,Z,12.242,12.967,,RS Oph,AAVSO,STD,,,,
2459821.53542,10.809,0.1,,V,BVS,,115,121,X26909LK,"""Remotely taken image through Abbey Ridge Observatory, Halifax (Canada)""",0,,Z,11.517,12.126,,RS Oph,AAVSO,STD,,,,
2459821.53542,9.913,0.2,,R,BVS,,115,121,X26909LK,"""Remotely taken image through Abbey Ridge Observatory, Halifax (Canada)""",0,,Z,11.078,11.59,,RS Oph,AAVSO,STD,,,,
2459821.53542,9.163,0.2,,I,BVS,,115,121,X26909LK,"""Remotely taken image through Abbey Ridge Observatory, Halifax (Canada)""",0,,Z,10.66,11.029,,RS Oph,AAVSO,STD,,,,
2459821.551794,10.923,0.002,,V,RFDA,,ENSEMBLE,,X28540FN,REMOTELY FROM BURKE-GAFFNEY OBSERVATORY (PLANEWAVE CDK24 TELESCOPE).,0,1.793,Z,,,,RS OPH,AAVSO,STD,,,,
2459821.552755,12.147,0.006,,B,RFDA,,ENSEMBLE,,X28540FN,REMOTELY FROM BURKE-GAFFNEY OBSERVATORY (PLANEWAVE CDK24 TELESCOPE).,0,1.798,Z,,,,RS OPH,AAVSO,STD,,,,
2459821.553576,9.899,0.002,,R,RFDA,,ENSEMBLE,,X28540FN,REMOTELY FROM BURKE-GAFFNEY OBSERVATORY (PLANEWAVE CDK24 TELESCOPE).,0,1.804,Z,,,,RS OPH,AAVSO,STD,,,,
2459821.554375,9.033,0.003,,I,RFDA,,ENSEMBLE,,X28540FN,REMOTELY FROM BURKE-GAFFNEY OBSERVATORY (PLANEWAVE CDK24 TELESCOPE).,0,1.809,Z,,,,RS OPH,AAVSO,STD,,,,
2459821.62122,12.019,0.013,,B,RBCA,,121,105,X27345EL,|CMAGINS=-6.587|CREFMAG=12.967|KMAGINS=-8.423|KREFMAG=11.175|OBSERVAT=BSM_NM|TAVER=2.52|TB_BV=0.0120|TB_BVERR=0.0250|VERR=0.007|VMAGINS=-7.540|VX=1.3133,1,1.314,Z,-6.587,-8.423,,RS OPH,AAVSO,STD,101,,,
2459821.62398,10.762,0.010,,V,RBCA,,121,105,X27345EL,|CMAGINS=-7.416|CREFMAG=12.126|KMAGINS=-9.067|KREFMAG=10.498|OBSERVAT=BSM_NM|TAVER=2.52|TV_BV=-0.0330|TV_BVERR=0.0180|VERR=0.007|VMAGINS=-8.766|VX=1.3203,1,1.317,Z,-7.416,-9.067,,RS OPH,AAVSO,STD,101,,,
2459821.62597,8.936,0.015,,I,RBCA,,121,105,X27345EL,|CMAGINS=-6.626|CREFMAG=11.029|KMAGINS=-7.954|KREFMAG=9.617|OBSERVAT=BSM_NM|TAVER=2.52|TI_VI=-0.0460|TI_VIERR=0.0160|VERR=0.010|VMAGINS=-8.685|VX=1.3257,1,1.320,Z,-6.626,-7.954,,RS OPH,AAVSO,STD,101,,,
2459822.394101,10.8338,0.0022,,V,LLP,,,,AAVSO X26793LL,0.4m Dilworth Relay,,,Z,,,,RS OPH,BAA-VSS,STD,,,,BAAVSS
2459822.397,11.0,,,Vis.,PYG,U,109-1,,AAVSO X25410AKQ,,,,Z,,,,RS OPH,BAA-VSS,STD,,,,
2459822.58953,10.9,,,Vis.,ZUD,W,109,,X16460AYM,,,,Z,,,,RS Oph,AAVSO,STD,,,,
2459822.59375,11.2,,,Vis.,WLY,,110,115,1231CPS,,,,Z,,,,RS OPH,AAVSO,STD,,,,
2459823.6097,11.0,,,Vis.,ZUD,W,109,115,X16460AYM,,,,Z,,,,RS Oph,AAVSO,STD,,,,
2459824.3903,11.0,,,Vis.,MUY,,109,115,X25294KJ,,,,Z,,,,RS OPH,VVS,STD,,,,
2459824.5541,10.795,0.018,,V,SHS,,ensemble,000-BBZ-479,13622CWC,,1,1.874,Z,,9.595,,1744-06,AAVSO,STD,,,,
2459824.55556,11.876,0.1,,B,BVS,,115,121,X26909LK,"""Remotely taken image through Abbey Ridge Observatory, Halifax (Canada)""",0,,Z,12.242,12.967,,RS Oph,AAVSO,STD,,,,
2459824.55556,10.691,0.1,,V,BVS,,115,121,X26909LK,"""Remotely taken image through Abbey Ridge Observatory, Halifax (Canada)""",0,,Z,11.517,12.126,,RS Oph,AAVSO,STD,,,,
2459824.55556,9.746,0.2,,R,BVS,,115,121,X26909LK,"""Remotely taken image through Abbey Ridge Observatory, Halifax (Canada)""",0,,Z,11.078,11.59,,RS Oph,AAVSO,STD,,,,
2459824.55556,8.998,0.2,,I,BVS,,115,121,X26909LK,"""Remotely taken image through Abbey Ridge Observatory, Halifax (Canada)""",0,,Z,10.66,11.029,,RS Oph,AAVSO,STD,,,,
2459825.5118,10.973,0.042,,V,SHS,B,ensemble,000-BBZ-479,13622CWC,,1,1.670,Z,,9.571,,1744-06,AAVSO,STD,,,,
2459825.55208,11.849,0.1,,B,BVS,,115,121,X26909LK,"""Remotely taken image through Abbey Ridge Observatory, Halifax (Canada)""",0,,Z,12.242,12.967,,RS Oph,AAVSO,STD,,,,
2459825.55208,10.755,0.1,,V,BVS,,115,121,X26909LK,"""Remotely taken image through Abbey Ridge Observatory, Halifax (Canada)""",0,,Z,11.517,12.126,,RS Oph,AAVSO,STD,,,,
2459825.55208,9.888,0.2,,R,BVS,,115,121,X26909LK,"""Remotely taken image through Abbey Ridge Observatory, Halifax (Canada)""",0,,Z,11.078,11.59,,RS Oph,AAVSO,STD,,,,
2459825.55208,9.087,0.2,,I,BVS,,115,121,X26909LK,"""Remotely taken image through Abbey Ridge Observatory, Halifax (Canada)""",0,,Z,10.66,11.029,,RS Oph,AAVSO,STD,,,,
2459825.58431,11.0,,,Vis.,ZUD,W,109,115,X16460AYM,,,,Z,,,,RS Oph,AAVSO,STD,,,,
2459825.60044,10.799,0.001,,V,RFDA,,ENSEMBLE,,X28540FN,REMOTELY FROM BURKE-GAFFNEY OBSERVATORY (PLANEWAVE CDK24 TELESCOPE).,0,2.475,Z,,,,RS OPH,AAVSO,STD,,,,
2459825.601389,11.942,0.004,,B,RFDA,,ENSEMBLE,,X28540FN,REMOTELY FROM BURKE-GAFFNEY OBSERVATORY (PLANEWAVE CDK24 TELESCOPE).,0,2.493,Z,,,,RS OPH,AAVSO,STD,,,,
2459825.602211,9.858,0.001,,R,RFDA,,ENSEMBLE,,X28540FN,REMOTELY FROM BURKE-GAFFNEY OBSERVATORY (PLANEWAVE CDK24 TELESCOPE).,0,2.512,Z,,,,RS OPH,AAVSO,STD,,,,
2459825.603009,8.959,0.002,,I,RFDA,,ENSEMBLE,,X28540FN,REMOTELY FROM BURKE-GAFFNEY OBSERVATORY (PLANEWAVE CDK24 TELESCOPE).,0,2.529,Z,,,,RS OPH,AAVSO,STD,,,,
2459826.53542,11.87,0.1,,B,BVS,,115,121,X26909LK,"""Remotely taken image through Abbey Ridge Observatory, Halifax (Canada)""",0,,Z,12.242,12.967,,RS Oph,AAVSO,STD,,,,
2459826.53542,10.781,0.1,,V,BVS,,115,121,X26909LK,"""Remotely taken image through Abbey Ridge Observatory, Halifax (Canada)""",0,,Z,11.517,12.126,,RS Oph,AAVSO,STD,,,,
2459826.53542,9.86,0.2,,R,BVS,,115,121,X26909LK,"""Remotely taken image through Abbey Ridge Observatory, Halifax (Canada)""",0,,Z,11.078,11.59,,RS Oph,AAVSO,STD,,,,
2459826.53542,9.036,0.2,,I,BVS,,115,121,X26909LK,"""Remotely taken image through Abbey Ridge Observatory, Halifax (Canada)""",0,,Z,10.66,11.029,,RS Oph,AAVSO,STD,,,,
2459826.58985,10.779,0.002,,V,RFDA,,ENSEMBLE,,X28540FN,REMOTELY FROM BURKE-GAFFNEY OBSERVATORY (PLANEWAVE CDK24 TELESCOPE).,0,2.333,Z,,,,RS OPH,AAVSO,STD,,,,
2459826.59081,11.916,0.003,,B,RFDA,,ENSEMBLE,,X28540FN,REMOTELY FROM BURKE-GAFFNEY OBSERVATORY (PLANEWAVE CDK24 TELESCOPE).,0,2.348,Z,,,,RS OPH,AAVSO,STD,,,,
2459826.59162,10.033,0.001,,R,RFDA,,ENSEMBLE,,X28540FN,REMOTELY FROM BURKE-GAFFNEY OBSERVATORY (PLANEWAVE CDK24 TELESCOPE).,0,2.364,Z,,,,RS OPH,AAVSO,STD,,,,
2459826.592419,8.975,0.002,,I,RFDA,,ENSEMBLE,,X28540FN,REMOTELY FROM BURKE-GAFFNEY OBSERVATORY (PLANEWAVE CDK24 TELESCOPE).,0,2.378,Z,,,,RS OPH,AAVSO,STD,,,,
2459826.60337,10.8,,,Vis.,ZUD,W,109,105,X16460AYM,,,,Z,,,,RS Oph,AAVSO,STD,,,,
2459827.3528,11.0,,,Vis.,MUY,,109,115,X25294KJ,,,,Z,,,,RS OPH,VVS,STD,,,,
2459827.55278,12.034,0.1,,B,BVS,,115,121,X26909LK,"""Remotely taken image through Abbey Ridge Observatory, Halifax (Canada)""",0,,Z,12.242,12.967,,RS Oph,AAVSO,STD,,,,
2459827.55278,10.889,0.1,,V,BVS,,115,121,X26909LK,"""Remotely taken image through Abbey Ridge Observatory, Halifax (Canada)""",0,,Z,11.517,12.126,,RS Oph,AAVSO,STD,,,,
2459827.55278,9.912,0.2,,R,BVS,,115,121,X26909LK,"""Remotely taken image through Abbey Ridge Observatory, Halifax (Canada)""",0,,Z,11.078,11.59,,RS Oph,AAVSO,STD,,,,
2459827.55278,9.111,0.2,,I,BVS,,115,121,X26909LK,"""Remotely taken image through Abbey Ridge Observatory, Halifax (Canada)""",0,,Z,10.66,11.029,,RS Oph,AAVSO,STD,,,,
2459827.60847,12.338,0.015,,B,RBCA,,121,105,X27345EL,|CMAGINS=-6.650|CREFMAG=12.967|KMAGINS=-8.479|KREFMAG=11.175|OBSERVAT=BSM_NM|TAVER=2.52|TB_BV=0.0120|TB_BVERR=0.0250|VERR=0.011|VMAGINS=-7.284|VX=1.3226,1,1.320,Z,-6.650,-8.479,,RS OPH,AAVSO,STD,101,,,
2459827.61123,11.075,0.012,,V,RBCA,,121,105,X27345EL,|CMAGINS=-7.492|CREFMAG=12.126|CX=1.3113|KMAGINS=-9.113|KREFMAG=10.498|KX=1.3073|OBSERVAT=BSM_NM|TAVER=2.52|TV_BV=-0.0330|TV_BVERR=0.0180|VERR=0.009|VMAGINS=-8.529|VX=1.3303,1,1.324,Z,-7.492,-9.113,,RS OPH,AAVSO,STD,101,,,
2459827.61322,9.035,0.019,,I,RBCA,,121,105,X27345EL,|CMAGINS=-6.689|CREFMAG=11.029|CX=1.3233|KMAGINS=-8.000|KREFMAG=9.617|KX=1.3192|OBSERVAT=BSM_NM|TAVER=2.52|TI_VI=-0.0460|TI_VIERR=0.0160|VERR=0.011|VMAGINS=-8.640|VX=1.3362,1,1.328,Z,-6.689,-8.000,,RS OPH,AAVSO,STD,101,,,
2459827.64251,11.1,,,Vis.,ZUD,W,109,115,X16460AYM,,,,Z,,,,RS Oph,AAVSO,STD,,,,
2459828.401865,10.7424,0.002,,V,LLP,,,,AAVSO X26793LL,0.4m Dilworth Relay,,,Z,,,,RS OPH,BAA-VSS,STD,,,,BAAVSS
2459828.59413,11.0,,,Vis.,ZUD,BW,109,115,X16460AYM,Moon nearby.,,,Z,,,,RS Oph,AAVSO,STD,,,,
2459828.60786,11.846,0.014,,B,RBCA,,121,105,X27345EL,|CMAGINS=-6.566|CREFMAG=12.967|KMAGINS=-8.429|KREFMAG=11.175|OBSERVAT=BSM_NM|TAVER=2.52|TB_BV=0.0120|TB_BVERR=0.0250|VERR=0.013|VMAGINS=-7.690|VX=1.3285,1,1.323,Z,-6.566,-8.429,,RS OPH,AAVSO,STD,101,,,
2459828.61063,10.783,0.011,,V,RBCA,,121,105,X27345EL,|CMAGINS=-7.450|CREFMAG=12.126|CX=1.3242|KMAGINS=-9.078|KREFMAG=10.498|KX=1.3201|OBSERVAT=BSM_NM|TAVER=2.52|TV_BV=-0.0330|TV_BVERR=0.0180|VERR=0.010|VMAGINS=-8.786|VX=1.3366,1,1.328,Z,-7.450,-9.078,,RS OPH,AAVSO,STD,101,,,
2459828.61263,8.897,0.018,,I,RBCA,,121,105,X27345EL,|CMAGINS=-6.676|CREFMAG=11.029|CX=1.3367|KMAGINS=-7.979|KREFMAG=9.617|KX=1.3325|OBSERVAT=BSM_NM|TAVER=2.52|TI_VI=-0.0460|TI_VIERR=0.0160|VERR=0.013|VMAGINS=-8.772|VX=1.3428,1,1.332,Z,-6.676,-7.979,,RS OPH,AAVSO,STD,101,,,
2459829.2941,10.788,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.2945,10.802,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.2949,10.816,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.2952,10.833,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.2956,10.861,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.2960,10.866,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.2963,10.883,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.2967,10.889,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.2970,10.899,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.2974,10.889,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.2978,10.877,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.2981,10.861,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.2985,10.863,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.2988,10.853,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.2992,10.854,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.2996,10.854,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.2999,10.858,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3003,10.844,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3007,10.835,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3010,10.844,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3014,10.859,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3017,10.857,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3021,10.872,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3025,10.867,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3028,10.870,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3032,10.851,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3036,10.837,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3039,10.841,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3043,10.829,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3046,10.826,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3050,10.839,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3054,10.856,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3057,10.851,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3061,10.851,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3065,10.854,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3068,10.831,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3072,10.803,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3075,10.798,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3079,10.788,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3083,10.800,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3086,10.824,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3090,10.831,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3093,10.842,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3097,10.842,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3104,10.820,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3108,10.812,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3112,10.816,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3115,10.817,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3119,10.830,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3123,10.834,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3126,10.829,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3130,10.832,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3133,10.838,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3137,10.855,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3141,10.857,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3144,10.868,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3151,10.867,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3155,10.862,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3159,10.857,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3162,10.854,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3169,10.872,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3173,10.854,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3177,10.856,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3180,10.835,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3184,10.824,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3188,10.827,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3191,10.836,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3195,10.847,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3199,10.877,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3202,10.891,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3206,10.899,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3209,10.928,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3213,10.940,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3217,10.941,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3220,10.935,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3224,10.939,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3227,10.911,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3231,10.901,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3235,10.902,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3238,10.924,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3242,10.914,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3246,10.935,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3249,10.925,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3253,10.907,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3256,10.903,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3260,10.899,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3264,10.867,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3267,10.861,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3271,10.854,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3274,10.848,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3278,10.853,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
2459829.3282,10.851,0.04,,V,MLF,,UCAC4_417-071413,,,NR,0,,Z,9.3,,,RS OPH,,STD,,,,
